X,Y,OBJECTID,Comunidad_,Provincia,Isla,Código_IN,Término_M,Web_munici,Identifica,Nombre,Nombre_alt,Nombre_a_1,Descripci,Longitud,Anchura,Variación,Grado_ocup,Grado_urba,Paseo_mar,Tipo_paseo,Tipo_de_ar,Condicione,Zona_fonde,Nudismo,Vegetació,Vegetaci_1,Actuacione,Actuacio_1,Bandera_az,Auxilio_y_,Auxilio_y1,Señalizac,Señaliza_,Forma_de_a,Señaliza1,Acceso_dis,Carretera_,Autobús,Autobús_t,Aparcamien,Aparcami_1,Aparcami_2,Aseos,Lavapies,Duchas,Teléfonos,Papelera,Servicio_l,Alquiler_s,Alquiler_h,Alquiler_n,Oficina_tu,Establecim,Establec_1,Zona_infan,Zona_depor,Club_naút,Submarinis,Zona_Surf,Observacio,Coordenada,Coordena_1,Huso,Coordena_2,Coordena_3,Puerto_dep,Web_puerto,Distancia_,Hospital,Dirección,Teléfono_,Distancia1,Composici,Fachada_Li,Espacio_pr,Espacio__1,Coordena_4,Coordena_5,URL_MAGRAM
-1542242.4893,3358093.4246,3078,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3105,La Campana, , ,"La playa La Campana, situada en Yaiza, es una playa compuesta de arena, grava y bolos de 140 metros de longitud.",140 metros,20 metros, ,Alto,Urbana,Sí,Completo,Dorada,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-2,Sí,Línea 6,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,611753,3193236,28,"13º 51' 15,367'' W","28º 51' 43,398'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"3,8 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,43 km.,Arena / Bolos / Grava,Urbana,No, ,-13.8542,28.862,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3105
-1542865.8785,3357991.7383,3079,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3106,Montaña Roja, , ,"La playa Montaña Roja, situada en Yaiza, es una playa de arena de 260 metros de longitud.",260 metros,20 metros, ,Alto,Urbana,Sí,Completo,Dorada,Aguas tranquilas,No,No,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-2,Sí,Línea 6,No, , ,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,611207,3193142,28,"13º 51' 35,479'' W","28º 51' 40,352'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,4 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,43 km.,Arena,Urbana,No, ,-13.8598,28.8612,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3106
-1539671.0091,3367566.3876,3080,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3107,Janubio, , ,Las salinas de Janubio son las mayores de la isla de Lanzarote. Escenario natural protegido,820 metros,30 metros, ,bajo,Aislada,No, ,Oscura,Oleaje fuerte / Ventosa,No,No,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,Sí,No,LZ-703,No, ,Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,613925,3201513,28,"13º 49' 52,016'' W","28º 56' 11,410'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"8,2 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,35 km.,Arena / Grava,Humedal,Sí,Espacio Natural Protegido / ZEPA,-13.8311,28.9365,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3107
-1539659.8772,3370377.797,3081,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3108,Montaña Bermeja, , ,"A 500 metros en dirección Sur se encuentran ""Los Hervideros"", lugar de intererés donde el mar rompe con fuerza contra las rocas",455 metros,70 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-703,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,613910,3203962,28,"13º 49' 51,785'' W","28º 57' 31,269'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"10,6 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,35 km.,Arena / Grava,Montaña,Sí,Espacios Naturales Protegidos / ZEC / ZEPA,-13.831,28.9586,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3108
-1539448.3701,3372515.3785,3094,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3109,Charco de los Clicos, , ,"La playa Charco de los Clicos, situada en Yaiza, es una playa compuesta de arena y grava de 500 metros de longitud y varadero de barcas de pesca, separada por la playa del Charco de los Clicos por un peñón.",500 metros,60 metros, ,Alto,Aislada,No, ,Oscura,Oleaje fuerte / Ventosa,No,No,No, ,Sí,Dispone de rampas,No,No, ,No, ,A pie fácil / Coche,Sí,No,LZ-703,No, ,Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,614077,3205825,28,"13º 49' 44,900'' W","28º 58' 31,510'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"19,4 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,35 km.,Arena / Grava,Montaña,Sí,Espacios Naturales Protegidos / ZEC / ZEPA,-13.8291,28.9754,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3109
-1539671.0091,3373202.5319,3095,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3110,El Golfo, , ,Playa aislada de grava y arena,600 metros,10 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte / Ventosa,No,No,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,Sí,No,LZ-703 y LZ-704,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,613876,3206421,28,"13º 49' 51,960'' W","28º 58' 50,968'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"19,1 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,35 km.,Arena / Grava,Montaña,Sí,Espacios Naturales Protegidos / ZEC / ZEPA,-13.8311,28.9808,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3110
-1539593.0855,3375289.6624,3096,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3111,Paso, , ,Situada en el Parque Nacional de Timanfaya. Prohibido el acceso con vehículos,120 metros,11 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil / Barco,No,No,LZ-67,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,613926,3208239,28,"13º 49' 49,595'' W","28º 59' 50,144'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,15 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,35 km.,Arena,Acantilado,Sí,Parque Nacional Espacios Naturales Protegidos / ZEC / ZEPA,-13.8304,28.9972,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3111
-1552684.2576,3342811.1305,3178,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,203536,Playa del Hierro, , ,Playa ventosa frecuentada por surfistas.,850 metros,73 metros, ,Bajo,Aislada,No, ,Blanca,Oleaje fuerte,No,Sí,Sí,En la playa,No, ,No,No, ,No, ,Coche,No,No,FV-109,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,Emergencias (112).,602722,3179822,28,"13º 56' 53,04"" W","28º 44' 30,320"" N", , , ,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,38 km.,Arena / Roca,Dunas,No, ,-13.948,28.7417,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203536
-1560576.8095,3331186.5369,3179,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,203537,Playa de los mallorquines, , ,"Playa de arena dorada, de difícil acceso, ventosa y aislada.",210 metros,43 metros, ,Bajo,Aislada,No, ,Dorada,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,Coche,No,No,FV-10,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,595882,3169614,28,"14º 01' 08,34"" W","28º 39' 00,410"" N", , , ,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,40 km.,Arena,Acantilado,No, ,-14.0189,28.6501,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203537
-1560888.5041,3330793.306,3180,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,203538,Playa del Aguila,Playa de la escalera, ,"Playa de arena dorada, de difícil acceso (escalera en ml estado), ventosa y aislada.",600 metros,24 metros, ,Bajo,Aislada,No, ,Dorada,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,Coche,No,No,FV-10,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,Emergencias (112).,595611,3169269,28,"14º 01' 18,440"" W","28º 38' 49,430"" N", , , ,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,41 km.,Arena,Acantilado,No, ,-14.0217,28.647,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203538
-1561389.4418,3329321.9644,3181,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,203539,Playa de Esquinzo,Playa de la duna, ,"Playa de arena dorada, de difícil acceso, ventosa, aislada, con una duna de arena hasta la parte superior del acantilado, frecuentada por surfistas.",300 metros,33 metros, ,Bajo,Aislada,No, ,Dorada,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil,No,No,FV-10,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,Emergencias (112).,595181,3167980,28,"14º 01' 34,430"" W","28º 38' 07,480"" N", , , ,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,41 km.,Arena,Acantilado,No, ,-14.0262,28.6354,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203539
-1745033.2057,3217792.8066,3331,Canarias,Las Palmas,Gran Canaria,35019,San Bartolomé de Tirajana,http://www.maspalomas.com,203501,El Parchel, , ,Playa urbana de grava y bolos incómoda para el baño.,357 metros,18 metros, ,Medio,Urbana,No, , ,Oleaje fuerte,No,No,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,GC.500,Sí,"Línea 1, 33, 39, 70, 90, 91",Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,La zona ZEC que se encuentra a 500 metros mar adentro es la Franja Marina de Mogán GC-33. Emergencias (112).,433392,3069958,28,"15º 40' 33,555'' W","27º 45' 08,642'' N",Puerto de Arguineguín (Mogán),http://www.puertoscanarios.es/Inicio/PuertosGestionados/Arguineguin.html,"1,2 km.",San Roque,c/ Del Mar de Siberia s/n. Meloneras. San Bartolomé de Tirajana (G. Canaria),928063600,"7,3 km.",Bolos / Grava,Urbana,Sí,ZEC,-15.6759,27.7524,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203501
-1740424.5788,3217289.6588,3332,Canarias,Las Palmas,Gran Canaria,35019,San Bartolomé de Tirajana,http://www.maspalomas.com,203502,Pocilla Beda, , ,Playa de arena oscura en un entorno natural agradable.,158 metros,89 metros, ,Medio,Aislada,No, ,Oscura,Oleaje moderado,No,Sí,Sí,detrás de la playa,Sí,Limpieza de playas.,No,No, ,No, ,A pie fácil,Sí,No,GC.500,Sí,"Línea 1, 33, 39, 70, 90, 91",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,La zona ZEC que se encuentra a 500 metros mar adentro es la Franja Marina de Mogán GC-33. Emergencias (112).,437469,3069493,28,"15º 38' 04,322'' W","27º 44' 54,400'' N",Puerto Deportivo Pasito Blanco,http://www.pasitoblanco.com,"1,5 km.",San Roque,c/ Del Mar de Siberia s/n. Meloneras. San Bartolomé de Tirajana (G. Canaria),928063600,"2,8 km.",Arena,Montaña,Sí,ZEC,-15.6345,27.7484,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203502
-1751935.0142,3223655.8417,3333,Canarias,Las Palmas,Gran Canaria,35012,Mogán,http://www.mogan.es,203503,Los Frailes, , ,"Pequeña playa tranquila de arena, grava y bolos con una rasa marina interesante.",60 metros,20 metros, ,Medio,Semiurbana,No, ,Oscura,Oleaje moderado,No,Sí,No, ,Sí,"Limpieza de playa, colocación de bolardos para imperdir el acceso de los coches",No,No, ,No, ,A pie fácil,Sí,No,GC-500,Sí,"Interurbano, Línea 1, 32, 33",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Acceso rodado restringido desde la GC-500. Playa incómoda para el baño. La zona protegida próxima a la playa ( 500 metros mar adentro aprox.) se denomina Franja Marina de Mogán 33-GC. Emergencias (112).,427312,3075155,28,"15º 44' 16,458'' W","27º 47' 56,426'' N",Puerto Rico (Gran Canaria),http://puertoricosa.com/es/puerto.html,7 km.,San Roque,c/ Del Mar de Siberia s/n. Meloneras. San Bartolomé de Tirajana (G. Canaria),928063600,19 km.,Arena / Bolos / Grava,Barranco,Sí,ZEC,-15.7379,27.799,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203503
-1756532.5091,3227645.652,3334,Canarias,Las Palmas,Gran Canaria,35012,Mogán,http://www.mogan.es,203504,Perchel, , ,Playa de bolos en entorno natural muy agradable.,130 metros,25 metros, ,Bajo,Aislada,No, , ,Oleaje moderado,No,Sí,Sí,detrás de la playa,No, ,No,No, ,No, ,A pie fácil / Barco,No,No,GC-810,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"Playa de difícil acceso a pie, desde la GC-810 (Avda. el marinero, desvío por carretera hacia los tabaibales con acceso rodado restringido. A 3,5 km aprox. desvío por sendero de 1.50 km aprox. hasta la playa). Existen restos de urbanización de un ant",423266,3078692,28,"15º 46' 45,170'' W","27º 49' 50,748'' N",Puerto de Mogán,http://www.puertodemogan.es,6 km.,San Roque,c/ Del Mar de Siberia s/n. Meloneras. San Bartolomé de Tirajana (G. Canaria),928063600,30 km.,Bolos / Grava,Montaña,Sí,Espacio Natural Protegido,-15.7792,27.8307,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203504
-1506297.4258,3372260.8863,3335,Canarias,Las Palmas,Lanzarote,35004,Arrecife,http://www.arrecife.es,203505,La Arena, , ,La playa La Arena situada en Arrecife es una playa compuesta de arena y grava de 115 metros de longitud. Encajada dentro de la zona portuaria.,115 metros,10 metros, ,Bajo,Semiurbana,Sí,Completo,Dorada,Aguas tranquilas,No,No,No, ,Sí,Dispone de rampas,No,No, ,No, ,A pie fácil,No,Sí,LZ-101,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,643096,3205927,28,"13º 31' 52,982'' W","28º 58' 24,435'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"19,78 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,"4,5 km.",Arena / Grava,Semiurbana,No, ,-13.5313,28.9734,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203505
-1494341.7125,3401789.4114,3336,Canarias,Las Palmas,Lanzarote,35010,Haría,http://www.ayuntamientodeharia.com,203506,Playa de Punta del Palo, , ,Playa de arena y roca,300 metros,30 metros, ,Medio,Aislada,No, ,Blanca,Ventosa / Oleaje moderado,No,Sí,Sí,detrás de la playa,No, ,No,No, ,No, ,A pie fácil,No,No,LZ-1,Sí,Línea 9 - No tiene parada,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,653218,3231749,28,"13º 25' 26,114'' W","29º 12' 18,857'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,45 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,31 km.,Arena / Roca,Dunas,Sí,Espacios Naturales Protegidos / ZEC,-13.4239,29.2052,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203506
-1494074.5457,3401394.0695,3337,Canarias,Las Palmas,Lanzarote,35010,Haría,http://www.ayuntamientodeharia.com,203507,Playa de Punta Prieta, , ,Playa de bolos y roca,160 metros,15 metros, ,Bajo,Aislada,No, ,Oscura,Ventosa / Oleaje moderado,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil,No,No,LZ-1,Sí,Línea 9 - No tiene parada,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,653456,3231408,28,"13º 25' 17,469'' W","29º 12' 07,905'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,45 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,31 km.,Bolos / Roca,Montaña,Sí,Espacios Naturales Protegidos / ZEC,-13.4215,29.2021,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203507
-1494052.2818,3401113.5115,3338,Canarias,Las Palmas,Lanzarote,35010,Haría,http://www.ayuntamientodeharia.com,203508,Punta Prieta,Las Cocinitas, ,"La playa Punta Prieta-Las Cocinitas, situada en Haría, es una playa compuesta de arena y bolos de 90 metros de longitud.",90 metros,30 metros, ,Bajo,Aislada,No, ,Blanca,Ventosa / Oleaje moderado,No,Sí,Sí,detrás de la playa,No, ,No,No, ,No, ,A pie fácil,No,No,LZ-1,Sí,Línea 9 - No tiene parada,No, , ,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,653479,3231165,28,"13º 25' 16,740'' W","29º 11' 59,905'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"46,93 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,31 km.,Arena / Bolos,Dunas,Sí,Espacios Naturales Protegidos / ZEC,-13.4213,29.1999,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203508
-1494419.6361,3396765.632,3339,Canarias,Las Palmas,Lanzarote,35010,Haría,http://www.ayuntamientodeharia.com,203509,Punta Escamas, , ,Playa aislada de fuerte oleaje,190 metros,8 metros, ,Bajo,Aislada,No, ,Blanca,Oleaje fuerte,No,Sí,Sí,detrás de la playa,No, ,No,No, ,No, ,A pie difícil,No,No,LZ-1,Sí,Línea 9 - No tiene parada,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,653209,3227382,28,"13º 25' 28,659'' W","29º 09' 56,958'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,37 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,31 km.,Arena / Bolos / Roca,Montaña,Sí,Espacios Naturales Protegidos / ZEC,-13.4246,29.1658,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203509
-1494786.9904,3396000.7587,3340,Canarias,Las Palmas,Lanzarote,35010,Haría,http://www.ayuntamientodeharia.com,203510,Los Bonacibles,Jameos del Agua, ,Playa aislada de baja afluencia,280 metros,20 metros, ,Bajo,Aislada,No, ,Blanca,Oleaje moderado,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil,No,No,LZ-1,Sí,Línea 9 - No tiene parada,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,652896,3226713,28,"13º 25' 40,662'' W","29º 09' 35,591'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,37 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,31 km.,Arena / Bolos / Roca,Montaña,Sí,Espacios Naturales Protegidos / ZEC / LIC,-13.4279,29.1598,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203510
-1494898.3099,3395414.386,3341,Canarias,Las Palmas,Lanzarote,35010,Haría,http://www.ayuntamientodeharia.com,203511,Punta Usaje,Jameos del Agua, ,Playa situada delante de Los Jameos del Agua donde se practica surf.,200 metros,20 metros, ,Bajo,Aislada,No, ,Blanca,Oleaje moderado,No,Sí,Sí,detrás de la playa,No, ,No,No, ,No, ,A pie fácil,No,No,LZ-1,Sí,Línea 9 - No tiene parada,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,Puerto deportivo en construcción en Arrecife. Emergencias (112).,652806,3226201,28,"13º 25' 44,273'' W","29º 09' 18,743'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,37 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,31 km.,Arena / Bolos / Roca,Montaña,Sí,Espacios Naturales Protegidos / ZEC / LIC,-13.4289,29.1552,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203511
-1495577.3588,3395210.4365,3342,Canarias,Las Palmas,Lanzarote,35010,Haría,http://www.ayuntamientodeharia.com,203512,Baja Piquiento, , ,Pequeña playa de oleaje moderado,100 metros,25 metros, ,Bajo,Aislada,No, ,Blanca,Oleaje moderado,No,Sí,Sí,detrás de la playa,No, ,No,No, ,No, ,A pie fácil,No,No,LZ-1,Sí,Línea 9 - No tiene parada,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,652215,3226016,28,"13º 26' 06,047'' W","29º 09' 13,304'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"36,5 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,31 km.,Arena / Bolos / Roca,Montaña,Sí,Espacios Naturales Protegidos / ZEC,-13.435,29.1536,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203512
-1498805.624,3390354.8261,3343,Canarias,Las Palmas,Lanzarote,35010,Haría,http://www.ayuntamientodeharia.com,203513,Playa Marina, , ,Playa de bolos y rocas.,80 metros,8 metros, ,Bajo,Aislada,No, , ,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-1,Sí,"Línea 8,9 - No tiene parada",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,649449,3221757,28,"13º 27' 50,607'' W","29º 06' 55,872'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,34 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,22 km.,Bolos / Roca,Montaña,No, ,-13.464,29.1155,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203513
-1498148.839,3389526.6208,3344,Canarias,Las Palmas,Lanzarote,35010,Haría,http://www.ayuntamientodeharia.com,203514,Vaya Querida,Costa de Mala, ,Es una playa semiartificial de arena y grava tipo charca.,30 metros,5 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-1,Sí,"Línea 8,9 - No tiene parada",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,650033,3221044,28,"13º 27' 29,315'' W","29º 06' 32,495'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,34 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,20 km.,Arena / Grava,Montaña,No, ,-13.4581,29.109,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203514
