X,Y,OBJECTID,Comunidad_,Provincia,Isla,Código_IN,Término_M,Web_munici,Identifica,Nombre,Nombre_alt,Nombre_a_1,Descripci,Longitud,Anchura,Variación,Grado_ocup,Grado_urba,Paseo_mar,Tipo_paseo,Tipo_de_ar,Condicione,Zona_fonde,Nudismo,Vegetació,Vegetaci_1,Actuacione,Actuacio_1,Bandera_az,Auxilio_y_,Auxilio_y1,Señalizac,Señaliza_,Forma_de_a,Señaliza1,Acceso_dis,Carretera_,Autobús,Autobús_t,Aparcamien,Aparcami_1,Aparcami_2,Aseos,Lavapies,Duchas,Teléfonos,Papelera,Servicio_l,Alquiler_s,Alquiler_h,Alquiler_n,Oficina_tu,Establecim,Establec_1,Zona_infan,Zona_depor,Club_naút,Submarinis,Zona_Surf,Observacio,Coordenada,Coordena_1,Huso,Coordena_2,Coordena_3,Puerto_dep,Web_puerto,Distancia_,Hospital,Dirección,Teléfono_,Distancia1,Composici,Fachada_Li,Espacio_pr,Espacio__1,Coordena_4,Coordena_5,URL_MAGRAM,Longitud_num,Anchura_num,Distancia_Hosp_num,Fact_Paseo,Fact_Mar,Fact_Ocup,Fact_Urb,Fact_Bandera,Fact_Auxilio,Fact_Nudismo,Fact_Es_Arena,Fact_Dificultad_Acceso,Seguridad,Paradisiaca,Cluster_ID
-1498839.0199,3392024.1375,3013,Canarias,Las Palmas,Lanzarote,35010,Haría,http://www.ayuntamientodeharia.com,3035,La Garita, , ,La playa La Garita situada en Haría es una playa de arena y bolos de 810 metros de longitud.,810 metros,10 metros, ,Medio,Semiurbana,Sí,Parcial,Dorada,Ventosa / Aguas tranquilas,No,No,No, ,Sí,Dispone de rampas,No,No, ,Sí, ,A pie fácil / Coche,No,No,LZ-1,Sí,"Líneas 8, 9",Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,Sí,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,Sí,Puerto deportivo en construcción en Arrecife. Emergencias (112).,649401.0,3223208.0,28,"13º 27' 51,703'' W","29º 07' 42,986'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,34 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,23 km.,Arena / Bolos,Semiurbana,No, ,-13.4643,29.1286,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3035,810.0,10.0,23.0,1.0,0.25,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.34538244241634075,0.6073717948717948,0
-1497224.8873,3387908.5859,3014,Canarias,Las Palmas,Lanzarote,35010,Haría,http://www.ayuntamientodeharia.com,3036,De Seifio, , ,La playa De Seifio situada en Haría es una playa de arena de 60 metros de longitud.,60 metros,4 metros, ,Bajo,Aislada,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-1,Sí,"Líneas 8, 9 parada lejos",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,650859.0,3219647.0,28,"13º 26' 59,305'' W","29º 05' 46,957'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"38,72 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,19 km.,Arena / Bolos / Roca,Dunas,No, ,-13.4498,29.0963,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3036,60.0,4.0,19.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3625388961321165,0.8419102564102564,3
-1497480.9221,3385908.6139,3015,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3037,Charco del Palo (Charca natural),Charco del Palo, ,Esta playa esta formada por una charca natural.,40 metros,4 metros, ,Medio,Semiurbana,No, ,Blanca,Aguas tranquilas / Oleaje Moderado,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-1,Sí,"Línea 8,9 - No tiene parada",Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,Sí,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,650658.0,3217905.0,28,"13º 27' 07,802'' W","29º 04' 50,444'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,37 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,19 km.,Arena / Roca,Semiurbana,No, ,-13.4521,29.0806,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3037,40.0,4.0,19.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.3135645371577575,0.5033846153846153,3
-1498360.3461,3383781.5896,3016,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3046,La Charca, , ,"La playa La Charca, situada en Teguise, es una playa de arena de 40 metros de longitud.",40 metros,15 metros, ,Medio,Semiurbana,Sí,Completo,Oscura,Ventosa / Aguas tranquilas,No,No,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-1,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,"En pleamar, por medio de unos pequeños muros que retienen el agua se forma una piscina natural. Emergencias (112).",649913.0,3216044.0,28,"13º 27' 36,038'' W","29º 03' 50,298'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"42,5 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,17 km.,Arena,Urbana,No, ,-13.46,29.0639,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3046,40.0,15.0,17.0,1.0,0.25,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.3857453281182095,0.569551282051282,0
-1498861.2838,3382902.8599,3017,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3047,Tío Joaquín, , ,"La playa Tío Joaquín, situada en Teguise, es una playa compuesta de roca y bolos de 335 metros de longitud.",335 metros,5 metros, ,Bajo,Aislada,No, , ,Ventosa / Oleaje moderado,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-1,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,649485.0,3215274.0,28,"13º 27' 52,381'' W","29º 03' 25,470'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"34,3 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,17 km.,Bolos / Roca,Montaña,No, ,-13.4645,29.057,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3047,335.0,5.0,17.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1989504563233377,0.6313461538461539,1
-1498972.6033,3382266.1359,3018,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3048,Tía Vicenta, , ,"La playa Tía Vicenta, situada en Teguise, es una playa compuesta de roca, grava y bolos de 405 metros de longitud.",405 metros,4 metros, ,Bajo,Aislada,No, , ,Ventosa / Oleaje moderado,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-1,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,649395.0,3214718.0,28,"13º 27' 55,942'' W","29º 03' 07,221'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"29,1 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,17 km.,Bolos / Roca / Grava,Montaña,No, ,-13.4655,29.052,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3048,405.0,4.0,17.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.19569404606692742,0.6346025641025641,1
-1500842.7707,3375862.4085,3019,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3049,Los Charcos, , ,"La playa Los Charcos, situada en Teguise, es una playa de arena de 450 metros de longitud.",450 metros,20 metros, ,Alto,Urbana,Sí,Completo,Blanca,Ventosa / Oleaje moderado,No,No,No, ,Sí,Dispone de rampas,No,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,LZ-14,Sí,"Líneas 1, 2",Sí,No vigilado,Menos de 50 plazas,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,Sí,Puerto deportivo en construcción en Arrecife. Emergencias (112).,647831.0,3209123.0,28,"13º 28' 56,452'' W","29º 00' 06,175'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,27 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,8 km.,Arena,Urbana,No, ,-13.4823,29.0017,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3049,450.0,20.0,8.0,1.0,0.75,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5418665797479356,0.19224358974358974,0
-1501399.3682,3375556.9408,3020,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3050,Las Cucharas, , ,"La playa Las Cucharas, situada en Teguise, es una playa de arena de 640 metros de longitud separada por varios espigones.",640 metros,20 metros, ,Alto,Urbana,Sí,Completo,Blanca,Ventosa / Oleaje moderado,No,No,No, ,Sí,Dispone de rampas,Sí,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,LZ-14,Sí,"Líneas 1, 2",Sí,No vigilado,Menos de 50 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,Sí,Puerto deportivo en construcción en Arrecife. Playa accesible mediante rampas para discapacitados. Una de las playas destacadas para la práctica del windsurf. Emergencias (112).,647347.0,3208851.0,28,"13º 29' 14,609'' W","28º 59' 57,738'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,26 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,8 km.,Arena,Urbana,No, ,-13.4873,28.9993,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3050,640.0,20.0,8.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5321229900043459,0.20198717948717948,2
-1501633.1391,3374780.5757,3021,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3051,El Jablillo, , ,"La playa El Jablillo, situada en Teguise, es una playa de arena y roca de 350 metros de longitud.",350 metros,12 metros, ,Alto,Urbana,Sí,Completo,Blanca,Ventosa / Aguas tranquilas,No,No,No, ,Sí,Dispone de rampas,Sí,No, ,Sí, ,A pie fácil / Coche,Sí,Sí,LZ-14,Sí,"Líneas 1, 2",Sí,No vigilado,Menos de 50 plazas,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,No,No,No,Sí,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,647151.0,3208173.0,28,"13º 29' 22,172'' W","28º 59' 35,731'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"24,8 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,8 km.,Arena / Roca,Urbana,No, ,-13.4894,28.9932,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3051,350.0,12.0,8.0,1.0,0.25,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3996614515428074,0.3094487179487179,2
-1502345.5838,3374691.4875,3022,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3052,El Bastián, , ,"La playa El Bastián, situada en Teguise, es una playa compuesta de arena y roca de 375 metros de longitud.",375 metros,15 metros, ,Alto,Urbana,Sí,Completo,Blanca,Ventosa / Oleaje moderado,No,No,No, ,No, ,No,No, ,Sí, ,A pie fácil / Coche,Sí,Sí,LZ-14,Sí,"Líneas 1, 2",Sí,No vigilado,Menos de 50 plazas,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,Sí,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,646529.0,3208087.0,28,"13º 29' 45,228'' W","28º 59' 33,326'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,24 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,8 km.,Arena / Roca,Urbana,No, ,-13.4958,28.9925,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3052,375.0,15.0,8.0,1.0,0.75,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2473794002607562,0.18673076923076926,0
-1503759.3414,3373876.9952,3023,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3053,El Ancla, , ,"La playa El Ancla, situada en Teguise, es una playa de arena y roca de 150 metros de longitud.",150 metros,15 metros, ,Alto,Semiurbana,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-14,Sí,"Líneas 1, 2 parada lejos",Sí,No vigilado,Menos de 50 plazas,No,No,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,645300.0,3207362.0,28,"13º 30' 30,830'' W","28º 59' 10,000'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,23 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,8 km.,Arena / Roca,Urbana,No, ,-13.5085,28.9861,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3053,150.0,15.0,8.0,0.0,0.25,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.3839178617992177,0.42519230769230765,3
-1504583.1056,3373253.4336,3024,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3054,Ensenada de las Caletas, , ,"La playa Ensenada de las Caletas, situada en Teguise, es una playa compuesta de arena, bolos y roca de 400 metros de longitud.",400 metros,7 metros, ,Bajo,Semiurbana,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-101,Sí,"Líneas 1, 2",Sí,No vigilado,Menos de 50 plazas,No,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,644586.0,3206810.0,28,"13º 30' 57,430'' W","28º 58' 52,400'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,24 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,5 km.,Arena / Bolos / Roca,Urbana,No, ,-13.5159,28.9812,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3054,400.0,7.0,5.0,0.0,0.25,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.37503520208604957,0.7353461538461539,3
-1505340.0782,3372731.7007,3025,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3055,Barlovento,Ensenada de los Mármoles, ,"La playa Barlovento, situada en Teguise, es una playa de arena bolos y grava de 220 metros de longitud.",220 metros,10 metros, ,Bajo,Semiurbana,No, ,Blanca,Ventosa / Aguas tranquilas,No,No,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-101,Sí,"Líneas 1, 2",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,643929.0,3206348.0,28,"13º 31' 21,758'' W","28º 58' 37,835'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"19,56 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,5 km.,Arena / Bolos / Grava,Semiurbana,No, ,-13.5227,28.9771,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3055,220.0,10.0,5.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.3832659713168188,0.7271153846153846,3
-1500553.34,3376066.0576,3026,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3056,Los Charcos (artificial), , ,Playa artificial situada delante del hotel.,215 metros,5 metros, ,Medio,Urbana,Sí,Completo,Blanca,Aguas tranquilas / Ventosa,No,No,No, ,Sí,Dispone de rampas,No,No, ,No, ,A pie fácil / Coche,No,Sí,LZ-14,Sí,"Líneas 1,2",Sí,No vigilado,Menos de 50 plazas,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,648082.0,3209304.0,28,"13º 28' 47,276'' W","29º 00' 11,984'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,27 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,8 km.,Arena,Urbana,No, ,-13.4797,29.0033,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3056,215.0,5.0,8.0,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.4089178617992177,0.45019230769230767,0
-1502000.4934,3406725.8162,3034,Canarias,Las Palmas,Lanzarote,35024,Teguise,http://www.teguise.es,3066,Caleta de Arriba, , ,"La playa Caleta de Arriba, situada en Teguise, es una playa compuesta de arena y grava de 55 metros de longitud. Situada en la isla de La Graciosa.",55 metros,10 metros, ,Bajo,Aislada,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil,No,No, ,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"Es una playa del Islote de La Graciosa. La distancia al puerto más cercano se calcula según distancia desde el Puerto de Órzola a Puerto Calero por carretera, más la distancia del Puerto de Órzola al Puerto de Caleta del Sebo en barco, más la dista",646474.0,3235950.0,28,"13º 29' 33,858'' W","29º 14' 38,285'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"58,7 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,36 km.,Arena / Grava,Dunas,Sí,Espacios Naturales Protegidos / ZEC / ZEPA,-13.4927,29.2439,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3066,55.0,10.0,36.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5535919165580182,0.8436538461538461,3
-1514546.2,3368278.7242,3037,Canarias,Las Palmas,Lanzarote,35028,Tías,http://www.ayuntamientodetias.es,3069,Guacimeta,Guasimeta, ,"La playa Guasimeta, situada en Tías, es una playa de arena de 1050 metros de longitud. Se comunica con la playa Honda en San Bartolomé.",1.050 metros,15 metros, ,Medio,Semiurbana,Sí,Completo,Blanca,Ventosa / Aguas tranquilas,No,No,No, ,Sí,Dispone de rampas,No,No, ,No, ,A pie fácil / Coche,No,Sí,LZ-504,Sí,"Líneas 2, 4, 5, 6",Sí,No vigilado,Menos de 50 plazas,No,No,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,635917.0,3202371.0,28,"13° 36' 19,453"" W","28° 56' 31,605"" N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,12 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,5 km.,Arena,Semiurbana,Sí,ZEC,-13.6054,28.9421,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3069,1.05,15.0,5.0,1.0,0.25,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.39282750977835723,0.5675538461538462,0
-1515470.1518,3367159.3554,3038,Canarias,Las Palmas,Lanzarote,35028,Tías,http://www.ayuntamientodetias.es,3070,Lima, , ,"La playa Lima, situada en Tías, es una playa compuesta de arena, roca y grava de 900 metros de longitud.",900 metros,35 metros, ,Medio,Semiurbana,Sí,Completo,Blanca,Ventosa / Aguas tranquilas,No,No,Sí,detrás de la playa,Sí,Dispone de rampas,No,No, ,No, ,A pie fácil / Coche,No,Sí,LZ-504,Sí,Línea 2,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,635119.0,3201387.0,28,"13º 36' 49,508'' W","28º 56' 00,116'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"10,91 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,10 km.,Arena / Roca / Grava,Semiurbana,No, ,-13.6137,28.9333,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3070,900.0,35.0,10.0,1.0,0.25,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.33794219904389394,0.6203205128205129,0
-1516527.687,3366752.3357,3039,Canarias,Las Palmas,Lanzarote,35028,Tías,http://www.ayuntamientodetias.es,3071,Matagorda, , ,"La playa Matagorda, situada en Tías, es una playa de arena de 840 metros de longitud.",840 metros,40 metros, ,Alto,Urbana,Sí,Completo,Blanca,Ventosa / Aguas tranquilas,No,No,No, ,Sí,Dispone de rampas,Sí,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,LZ-504,Sí,Línea 2,Sí,No vigilado,Menos de 50 plazas,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,Sí,Sí,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,634197.0,3201021.0,28,"13º 37' 23,637'' W","28º 55' 48,608'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"10,8 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,10 km.,Arena,Urbana,No, ,-13.6232,28.9301,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3071,840.0,40.0,10.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6643524554541503,0.34391025641025635,2
-1518242.0071,3365836.5875,3040,Canarias,Las Palmas,Lanzarote,35028,Tías,http://www.ayuntamientodetias.es,3072,Los Pocillos, , ,"La playa Los Pocillos, situada en Tías, es una playa de arena de 1230 metros de longitud. La playa cuenta con servicios básicos como acceso para discapacitados y aparcamiento.",1.230 metros,150 metros, ,Alto,Urbana,Sí,Completo,Blanca,Ventosa / Aguas tranquilas,No,No,Sí,detrás de la playa,Sí,Dispone de rampas,Sí,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,LZ-504,Sí,Línea 2,Sí,No vigilado,Entre 50 y 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,632705.0,3200206.0,28,"13º 38' 19,186'' W","28º 55' 22,760'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"9,9 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,10 km.,Arena,Urbana,No, ,-13.6386,28.9229,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3072,1.23,150.0,10.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6706996349413299,0.3375630769230769,2
-1518553.7017,3365505.9162,3041,Canarias,Las Palmas,Lanzarote,35028,Tías,http://www.ayuntamientodetias.es,3073,La Peña Grande, , ,"La playa La Peña Grande, situada en Tías, es una playa compuesta de arena, roca y bolos de 450 metros de longitud. La playa cuenta con servicios básicos como acceso para discapacitados y aparcamiento.",450 metros,30 metros, ,Medio,Urbana,No, ,Blanca,Ventosa / Aguas tranquilas,No,No,Sí,detrás de la playa,Sí,Dispone de rampas,No,No, ,No, ,A pie fácil / Coche,No,Sí,LZ-504,Sí,Línea 2,Sí,No vigilado,Entre 50 y 100 plazas,No,No,Sí,Sí,Sí,Sí,No,No,No,No,Sí,Sí,Sí,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,632436.0,3199915.0,28,"13º 38' 29,062'' W","28º 55' 13,080'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"8,3 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,"6,5 km.",Arena / Bolos / Roca,Urbana,Sí,ZEC,-13.6414,28.9203,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3073,450.0,30.0,6.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.3891688396349413,0.4705769230769231,0
